         526510755 function calls (521489122 primitive calls) in 128.208 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tree.py:128(_set_identifier)
       12    0.000    0.000    0.000    0.000 string_.py:744(_validate_scalar)
       44    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
       70    0.000    0.000    0.000    0.000 notation3.py:1968(bind)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        2    0.000    0.000    0.031    0.015 client.py:1111(_send_output)
        1    0.000    0.000    0.000    0.000 parse.py:624(urldefrag)
       22    0.000    0.000    0.000    0.000 range.py:767(equals)
        1    0.000    0.000    0.000    0.000 nanops.py:78(_f)
        1    0.000    0.000    0.000    0.000 series.py:3156(_append_internal)
       23    0.000    0.000    0.000    0.000 blocks.py:957(shape)
        2    0.000    0.000    0.000    0.000 client.py:885(__init__)
        1    0.000    0.000    0.000    0.000 _compression.py:39(__init__)
        2    0.000    0.000    0.000    0.000 request.py:370(_parse)
        2    0.000    0.000    0.000    0.000 _translate.py:361(_log_begin_translate)
        1    0.000    0.000    0.000    0.000 construction.py:791(_try_cast)
        2    0.000    0.000    0.000    0.000 memory.py:280(__init__)
        1    0.000    0.000    0.000    0.000 pandas.py:157(__class_getitem__)
        3    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 format.py:544(_initialize_justify)
        1    0.000    0.000    0.000    0.000 common.py:574(infer_compression)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1115(argsort)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:941(sort)
        3    0.000    0.000    0.000    0.000 more.py:377(__init__)
       18    0.000    0.000    0.000    0.000 base.py:986(dtype)
        5    0.000    0.000    0.000    0.000 {function DecompressReader.close at 0x7f4a175ec180}
        1    0.000    0.000  105.213  105.213 _core.py:477(write_edges)
        1    0.000    0.000    0.000    0.000 _ontology.py:734(_add_properties)
        1    0.000    0.000    0.000    0.000 _neo4j.py:27(__init__)
        1    0.000    0.000    0.183    0.183 container.py:85(validate)
        1    0.000    0.000    0.000    0.000 _core.py:323(timestamp)
        1    0.000    0.000    0.000    0.000 _schema_registry.py:12(register_schema)
       74    0.000    0.000    0.000    0.000 contextlib.py:443(__enter__)
        2    0.000    0.000    0.000    0.000 parse.py:1095(_splittype)
       38    0.000    0.000    0.000    0.000 container.py:210(dtype)
        2    0.000    0.000    0.000    0.000 feedparser.py:171(feed)
        1    0.000    0.000    0.016    0.016 _mapping.py:24(__init__)
        1    0.000    0.000    0.015    0.015 composer.py:29(get_single_node)
        2    0.000    0.000    0.000    0.000 cast.py:451(maybe_promote)
        1    0.000    0.000    0.000    0.000 container.py:209(register_default_backends)
       22    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        4    0.000    0.000    0.000    0.000 socket.py:500(close)
        7    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       31    0.000    0.000    0.000    0.000 managers.py:1108(__init__)
        3    0.000    0.000    0.000    0.000 masked.py:1038(nbytes)
        4    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
       12    0.000    0.000    0.000    0.000 range.py:571(__iter__)
        3    0.000    0.000    0.000    0.000 numpy_.py:370(take)
       43    0.000    0.000    0.000    0.000 blocks.py:224(mgr_locs)
        3    0.000    0.000    0.000    0.000 algorithms.py:1111(take)
       12    0.000    0.000    0.000    0.000 format.py:550(_initialize_columns)
       36    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
       24    0.000    0.000    0.000    0.000 config.py:512(<genexpr>)
        1    0.000    0.000    0.000    0.000 scanner.py:48(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:175(_type_check)
       36    0.000    0.000    0.000    0.000 components.py:138(set_name)
        2    0.000    0.000    0.000    0.000 ssl.py:1173(send)
        1    0.000    0.000    0.000    0.000 construction.py:96(arrays_to_mgr)
        2    0.000    0.000    0.000    0.000 _batch_writer.py:749(_create_write_node_data_handlers)
        1    0.000    0.000    0.000    0.000 _neo4j.py:275(_get_import_script_name)
        4    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 parse.py:205(_hostinfo)
       75    0.000    0.000    0.000    0.000 node.py:207(identifier)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        4    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       44    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.207    0.207 _networking.py:98(_urlopen)
        1    0.000    0.000    0.000    0.000 generic.py:11861(_min_count_stat_function)
        1    0.000    0.000    0.010    0.010 <class 'networkx.utils.decorators.argmap'> compilation 8:1(argmap_relabel_nodes_5)
        1    0.000    0.000    0.000    0.000 parser.py:428(close)
        1    0.000    0.000    0.000    0.000 range.py:405(nbytes)
       15    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 scanner.py:359(fetch_stream_start)
       15    0.000    0.000    0.000    0.000 base.py:555(<genexpr>)
        4    0.000    0.000    0.000    0.000 masked.py:339(_validate_setitem_value)
        1    0.000    0.000    0.000    0.000 request.py:297(request_host)
        2    0.000    0.000    0.000    0.000 client.py:1486(__init__)
       12    0.000    0.000    0.000    0.000 printing.py:522(__init__)
        3    0.000    0.000    0.000    0.000 _mixins.py:161(take)
        2    0.000    0.000    0.000    0.000 socket.py:516(family)
        2    0.000    0.000    0.000    0.000 client.py:435(close)
        1    0.000    0.000    0.000    0.000 parser.py:190(parse_document_end)
        1    0.000    0.000    0.000    0.000 pandas_accessor.py:28(add_schema)
        1    0.000    0.000    0.621    0.621 _ontology.py:509(_main)
        8    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3366(_collect_parameters)
        2    0.000    0.000    0.031    0.016 client.py:1362(request)
        7    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}
        3    0.000    0.000    0.000    0.000 dtypes.py:199(check)
        2    0.000    0.000    0.031    0.015 client.py:1349(endheaders)
       12    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 _batch_writer.py:336(_check_labels_order)
       12    0.000    0.000    0.000    0.000 string_.py:140(name)
        1    0.000    0.000    0.000    0.000 base.py:5464(append)
        1    0.000    0.000    0.000    0.000 common.py:126(close)
        2    0.000    0.000    0.000    0.000 common.py:305(maybe_iterable_to_list)
        6    0.000    0.000    0.000    0.000 message.py:620(get_content_maintype)
       13    0.000    0.000    0.000    0.000 generic.py:4420(_check_copy_deprecation)
        1    0.000    0.000    0.000    0.000 _core.py:618(log_duplicates)
       14    0.000    0.000    0.000    0.000 term.py:164(__ne__)
        2    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        2    0.000    0.000    0.000    0.000 base.py:6516(_should_compare)
        1    0.000    0.000    0.000    0.000 _misc.py:121(_find_root_node)
        1    0.000    0.000    0.016    0.016 _core.py:264(_get_ontology_mapping)
        1    0.000    0.000    0.000    0.000 common.py:1228(_is_binary_mode)
        2    0.000    0.000    0.000    0.000 parse.py:525(urlunparse)
       12    0.000    0.000    0.000    0.000 _validators.py:458(validate_insert_loc)
        1    0.000    0.000    0.000    0.000 _writer.py:42(__init__)
        7    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        2    0.000    0.000    0.000    0.000 base.py:6424(_maybe_downcast_for_indexing)
        1    0.000    0.000    0.000    0.000 reader.py:122(determine_encoding)
        2    0.000    0.000    0.000    0.000 gzip.py:350(close)
       12    0.000    0.000    0.000    0.000 format.py:526(_initialize_sparsify)
        1    0.000    0.000    0.010    0.010 relabel.py:6(relabel_nodes)
        4    0.000    0.000    0.000    0.000 parse.py:871(quote)
        2    0.000    0.000    0.000    0.000 client.py:447(flush)
       37    0.000    0.000    0.000    0.000 container.py:647(<genexpr>)
        2    0.000    0.000    0.000    0.000 parse.py:1074(unwrap)
       15    0.000    0.000    0.000    0.000 blocks.py:1826(array_values)
        1    0.000    0.000    0.000    0.000 common.py:200(validate_header_arg)
        4    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 _batch_writer.py:626(_existing_header_property_names)
        2    0.000    0.000    0.000    0.000 frame.py:5478(check_int_infer_dtype)
       15    0.000    0.000    0.000    0.000 base.py:1305(_maybe_disallow_fill)
       12    0.000    0.000    0.000    0.000 format.py:612(_adjust_max_rows)
       26    0.000    0.000    0.000    0.000 series.py:605(_constructor)
        1    0.000    0.000   13.907   13.907 _core.py:452(write_nodes)
       46    0.000    0.000    0.000    0.000 boolean.py:99(kind)
       36    0.000    0.000    0.000    0.000 array.py:91(preprocess)
        2    0.000    0.000    0.000    0.000 client.py:944(_get_hostport)
        2    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        1    0.000    0.000    0.016    0.016 constructor.py:47(get_single_data)
        4    0.000    0.000    0.000    0.000 pathlib.py:748(is_absolute)
        1    0.000    0.000    0.000    0.000 base.py:5446(_can_hold_identifiers_and_holds_name)
        2    0.000    0.000    0.000    0.000 take.py:57(take_nd)
        1    0.000    0.000    0.000    0.000 notation3.py:397(__init__)
        1    0.000    0.000    0.000    0.000 base.py:5508(_concat)
        2    0.000    0.000    0.000    0.000 _methods.py:47(_sum)
        1    0.000    0.000    0.000    0.000 generic.py:11886(sum)
        2    0.000    0.000    0.000    0.000 __init__.py:226(compile)
        1    0.000    0.000    0.000    0.000 common.py:155(is_url)
        1    0.000    0.000    0.000    0.000 parser.py:127(parse_stream_start)
        5    0.000    0.000    0.000    0.000 request.py:378(get_method)
        1    0.000    0.000    0.000    0.000 base.py:680(_with_infer)
        1    0.000    0.000    0.000    0.000 scanner.py:371(fetch_stream_end)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:413(abspath)
        1    0.000    0.000    0.000    0.000 digraph.py:1217(clear)
        2    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.016    0.016 __init__.py:117(safe_load)
        2    0.000    0.000    0.000    0.000 reader.py:138(check_printable)
       16    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       36    0.000    0.000    0.000    0.000 tree.py:261(<lambda>)
       21    0.000    0.000    0.000    0.000 dtypes.py:1632(na_value)
        3    0.000    0.000    0.000    0.000 common.py:181(_expand_user)
        1    0.000    0.000    0.000    0.000 container.py:791(check_column_names_are_unique)
        2    0.000    0.000    0.000    0.000 parse.py:164(hostname)
       12    0.000    0.000    0.000    0.000 format.py:633(_is_screen_short)
        1    0.000    0.000    0.000    0.000 _neo4j.py:287(_construct_import_call)
        1    0.000    0.000    0.000    0.000 <frozen os>:200(makedirs)
       15    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        1    0.000    0.000    0.312    0.312 notation3.py:494(loadBuf)
        7    0.000    0.000    0.000    0.000 typing.py:1134(_is_dunder)
        1    0.000    0.000    0.000    0.000 base.py:4147(reindex)
        1    0.000    0.000    0.000    0.000 model.py:348(to_schema)
        4    0.000    0.000    0.000    0.000 nanops.py:81(<genexpr>)
       15    0.000    0.000    0.000    0.000 tree.py:210(get_label)
        4    0.000    0.000    0.000    0.000 request.py:397(add_header)
        2    0.000    0.000    0.000    0.000 client.py:1042(close)
        1    0.000    0.000    0.000    0.000 parser.py:81(__init__)
       10    0.000    0.000    0.000    0.000 reportviews.py:187(__iter__)
       11    0.000    0.000    0.000    0.000 node.py:74(__lt__)
       22    0.000    0.000    0.000    0.000 pandas_engine.py:92(is_pyarrow_dtype)
        1    0.000    0.000    0.000    0.000 notation3.py:1832(__init__)
        1    0.000    0.000    0.621    0.621 _ontology.py:481(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3281(_has_generic_or_protocol_as_origin)
        1    0.000    0.000    0.000    0.000 common.py:285(is_fsspec_url)
        1    0.000    0.000    0.050    0.050 container.py:40(preprocess)
       23    0.000    0.000    0.000    0.000 {built-in method sys.getrefcount}
        1    0.000    0.000    0.000    0.000 parser.py:423(__init__)
        8    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 classic.py:564(empty_graph)
        2    0.000    0.000    0.000    0.000 parse.py:1116(_splithost)
       12    0.000    0.000    0.000    0.000 client.py:1093(_output)
        1    0.000    0.000    0.000    0.000 generic.py:472(_validate_dtype)
        4    0.000    0.000    0.000    0.000 missing.py:62(check_value_size)
        1    0.000    0.000    0.000    0.000 base_parser.py:390(_set_noconvert_dtype_columns)
        1    0.000    0.000    0.000    0.000 common.py:1703(infer_dtype_from_object)
        1    0.000    0.000    0.000    0.000 readers.py:1647(close)
        1    0.000    0.000    0.000    0.000 gzip.py:370(flush)
        1    0.000    0.000    0.000    0.000 nanops.py:393(new_func)
        2    0.000    0.000    0.000    0.000 client.py:401(_check_close)
        2    0.000    0.000    0.000    0.000 ssl.py:441(_encode_hostname)
       21    0.000    0.000    0.000    0.000 reportviews.py:199(__contains__)
       12    0.000    0.000    0.000    0.000 series.py:836(__len__)
        1    0.000    0.000    0.000    0.000 {built-in method now}
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
        2    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
       23    0.000    0.000    0.000    0.000 base.py:181(kind)
        1    0.000    0.000    0.000    0.000 constructor.py:24(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 parser.py:159(parse_document_start)
        2    0.000    0.000    0.000    0.000 request.py:383(get_full_url)
        1    0.000    0.000    0.332    0.332 notation3.py:491(loadStream)
        1    0.000    0.000    0.000    0.000 blocks.py:304(getitem_block_columns)
        1    0.000    0.000    0.000    0.000 function.py:371(validate_func)
        1    0.000    0.000    0.000    0.000 _decorators.py:328(wrapper)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        2    0.000    0.000    0.000    0.000 common.py:96(ensure_python_int)
        1    0.000    0.000    0.015    0.015 composer.py:50(compose_document)
        2    0.000    0.000    0.000    0.000 base.py:3839(_check_indexing_method)
        2    0.000    0.000    0.000    0.000 common.py:241(stringify_path)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 socket.py:522(type)
        1    0.000    0.000    0.000    0.000 _core.py:587(log_missing_input_labels)
       16    0.000    0.000    0.000    0.000 _misc.py:118(<genexpr>)
       22    0.000    0.000    0.000    0.000 boolean.py:95(type)
        4    0.000    0.000    0.000    0.000 pathlib.py:1166(__new__)
        2    0.000    0.000    0.000    0.000 accessor.py:226(__get__)
       12    0.000    0.000    0.000    0.000 range.py:315(start)
        1    0.000    0.000    0.000    0.000 series.py:7877(sum)
        3    0.000    0.000    0.000    0.000 base.py:5584(equals)
       37    0.000    0.000    0.000    0.000 tree.py:615(nodes)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        2    0.000    0.000    0.000    0.000 base.py:2492(has_duplicates)
        1    0.000    0.000    0.000    0.000 notation3.py:303(uniqueURI)
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        7    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        8    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 parser.py:529(get_links)
       37    0.000    0.000    0.000    0.000 node.py:259(tag)
        2    0.000    0.000    0.000    0.000 coreviews.py:342(__iter__)
        7    0.000    0.000    0.000    0.000 contextlib.py:355(__init__)
        1    0.000    0.000    0.026    0.026 _ontology.py:110(_get_relevant_rdf_triples)
        3    0.000    0.000    0.000    0.000 masked.py:1031(isna)
        8    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 nanops.py:459(newfunc)
       15    0.000    0.000    0.000    0.000 events.py:22(__init__)
        2    0.000    0.000    0.000    0.000 client.py:430(_close_conn)
        1    0.000    0.000    0.000    0.000 base_parser.py:272(_make_index)
        1    0.000    0.000    0.000    0.000 uuid.py:280(__str__)
       15    0.000    0.000    0.000    0.000 nodes.py:36(__init__)
        1    0.000    0.000    0.000    0.000 blocks.py:1314(fillna)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 range.py:411(<genexpr>)
       10    0.000    0.000    0.000    0.000 client.py:1369(<genexpr>)
        1    0.000    0.000    0.000    0.000 concat.py:701(_get_concat_axis_series)
        1    0.000    0.000    0.000    0.000 range.py:416(memory_usage)
       12    0.000    0.000    0.000    0.000 string.py:23(__init__)
        1    0.000    0.000    0.000    0.000 tree.py:231(__get)
       21    0.000    0.000    0.000    0.000 base.py:399(_can_hold_na)
       12    0.000    0.000    0.000    0.000 generic.py:4344(_check_inplace_and_allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:328(_filter_usecols)
        1    0.000    0.000    0.000    0.000 tree.py:72(__init__)
        1    0.000    0.000    0.000    0.000 tree.py:146(__str__)
        2    0.000    0.000    0.000    0.000 base.py:6541(_is_comparable_dtype)
        1    0.000    0.000    0.000    0.000 typing.py:1147(__init__)
       16    0.000    0.000    0.000    0.000 events.py:5(__init__)
        1    0.000    0.000    0.207    0.207 request.py:138(urlopen)
        1    0.000    0.000    0.000    0.000 _mapping.py:132(_vertical_property_inheritance)
       18    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        1    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
        1    0.000    0.000    0.000    0.000 digraph.py:1039(in_edges)
        1    0.000    0.000    0.000    0.000 decorators.py:246(_nodes_or_number)
        1    0.000    0.000    0.004    0.004 managers.py:455(fillna)
       29    0.000    0.000    0.000    0.000 tree.py:235(filter_)
       14    0.000    0.000    0.000    0.000 _batch_writer.py:393(import_call_file_prefix)
        1    0.000    0.000    0.000    0.000 generic.py:541(_get_block_manager_axis)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 32:1(argmap_empty_graph_29)
       21    0.000    0.000    0.000    0.000 boolean.py:117(__repr__)
        1    0.000    0.000    0.000    0.000 parser.py:264(parse_block_node)
       13    0.000    0.000    0.000    0.000 range.py:251(_validate_dtype)
        2    0.000    0.000    0.000    0.000 message.py:331(set_payload)
        4    0.000    0.000    0.000    0.000 {built-in method sys.getsizeof}
       15    0.000    0.000    0.000    0.000 node.py:81(_set_identifier)
        6    0.000    0.000    0.000    0.000 _misc.py:46(to_list)
       10    0.000    0.000    0.000    0.000 reportviews.py:180(__init__)
        6    0.000    0.000    0.000    0.000 request.py:405(has_header)
        2    0.000    0.000    0.000    0.000 client.py:853(_get_content_length)
       12    0.000    0.000    0.000    0.000 managers.py:2189(index)
       14    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 message.py:451(__contains__)
        1    0.000    0.000    0.000    0.000 generic.py:6167(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3303(_is_unpacked_typevartuple)
        5    0.000    0.000    0.000    0.000 base.py:6412(_index_as_unique)
       14    0.000    0.000    0.000    0.000 tree.py:378(contains)
        2    0.000    0.000    0.000    0.000 typing.py:478(__getattr__)
       12    0.000    0.000    0.000    0.000 format.py:558(_initialize_colspace)
        1    0.000    0.000    0.000    0.000 digraph.py:969(edges)
        1    0.000    0.000    0.000    0.000 readers.py:1698(_check_file_or_buffer)
        1    0.000    0.000    0.000    0.000 container.py:222(coerce)
        1    0.000    0.000    0.000    0.000 container.py:774(run_parsers)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:405(normpath)
        1    0.000    0.000    0.000    0.000 _batch_writer.py:996(_create_write_edge_data_handlers)
        1    0.000    0.000    0.000    0.000 digraph.py:413(succ)
        2    0.000    0.000    0.000    0.000 socket.py:490(_decref_socketios)
        2    0.000    0.000    0.000    0.000 take.py:265(_get_take_nd_function)
        1    0.000    0.000    0.001    0.001 managers.py:626(astype)
        2    0.000    0.000    0.000    0.000 parse.py:688(unquote)
        4    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 managers.py:2522(_preprocess_slice_or_indexer)
        2    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        2    0.000    0.000    0.000    0.000 store.py:160(__init__)
        2    0.000    0.000    0.000    0.000 take.py:516(_take_preprocess_indexer_and_fill_value)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 model.py:167(__get__)
        1    0.000    0.000    0.000    0.000 graph.py:1388(absolutize)
        1    0.000    0.000    0.000    0.000 base.py:6252(get_indexer_for)
        3    0.000    0.000    0.000    0.000 nanops.py:74(check)
        3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 container.py:418(add_missing_columns)
        1    0.000    0.000    0.000    0.000 nanops.py:256(_get_values)
        1    0.000    0.000    0.000    0.000 container.py:848(check_column_values_are_unique)
       12    0.000    0.000    0.000    0.000 managers.py:2018(ndim)
       15    0.000    0.000    0.000    0.000 node.py:77(set_initial_tree_id)
        2    0.000    0.000    0.000    0.000 parse.py:1226(_splittag)
        2    0.000    0.000    0.000    0.000 <frozen os>:812(fsencode)
       15    0.000    0.000    0.000    0.000 node.py:135(set_predecessor)
        1    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.000    0.000 managers.py:2401(_form_blocks)
        1    0.000    0.000    0.000    0.000 _ontology.py:402(_get_format)
       12    0.000    0.000    0.000    0.000 base.py:2116(nlevels)
        1    0.000    0.000    0.000    0.000 common.py:92(consensus_name_attr)
        3    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       12    0.000    0.000    0.000    0.000 format.py:892(__init__)
        2    0.000    0.000    0.000    0.000 base.py:6829(_maybe_cast_listlike_indexer)
        1    0.000    0.000    0.000    0.000 _misc.py:116(_multiple_inheritance_present)
       12    0.000    0.000    0.000    0.000 multiarray.py:909(bincount)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 12:1(argmap_ancestors_9)
        1    0.000    0.000    0.000    0.000 utils.py:373(check_key_length)
        1    0.000    0.000    0.000    0.000 managers.py:1957(is_consolidated)
       12    0.000    0.000    0.000    0.000 format.py:851(_validate_float_format)
        7    0.000    0.000    0.000    0.000 glob.py:214(_join)
        2    0.000    0.000    0.000    0.000 digraph.py:394(adj)
        1    0.000    0.000    0.000    0.000 pandas_accessor.py:46(check_schema_type)
        3    0.000    0.000    0.000    0.000 generic.py:6174(<genexpr>)
       12    0.000    0.000    0.000    0.000 numeric.py:671(_flatnonzero_dispatcher)
        7    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
       11    0.000    0.000    0.000    0.000 request.py:352(data)
        8    0.000    0.000    0.000    0.000 request.py:333(full_url)
        1    0.000    0.000    0.000    0.000 common.py:197(all_none)
        6    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 inference.py:106(is_file_like)
        1    0.000    0.000    0.000    0.000 shape_base.py:214(_vhstack_dispatcher)
        1    0.000    0.000    0.000    0.000 _translate.py:35(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:1037(shape)
        2    0.000    0.000    0.000    0.000 client.py:1313(_validate_host)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 16:1(argmap_bfs_edges_13)
        1    0.000    0.000    0.000    0.000 parse.py:156(username)
        3    0.000    0.000    0.000    0.000 base.py:118(__str__)
        1    0.000    0.000    0.000    0.000 _deduplicate.py:20(__init__)
        1    0.000    0.000    0.000    0.000 concat.py:877(_concat_indexes)
        1    0.000    0.000    0.000    0.000 concat.py:847(_get_sample_object)
       12    0.000    0.000    0.000    0.000 format.py:531(_initialize_formatters)
       12    0.000    0.000    0.000    0.000 range.py:343(stop)
        3    0.000    0.000    0.000    0.000 plugin.py:97(getClass)
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 base.py:797(is_)
        1    0.000    0.000    0.000    0.000 _core.py:257(_get_deduplicator)
        1    0.000    0.000    0.002    0.002 <class 'networkx.utils.decorators.argmap'> compilation 24:1(argmap_from_dict_of_dicts_21)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:2027(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 base.py:2583(_na_value)
        2    0.000    0.000    0.000    0.000 client.py:1296(_validate_method)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 28:1(argmap_empty_graph_25)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:1913(_ravel_dispatcher)
        1    0.000    0.000    0.000    0.000 common.py:1178(_maybe_memory_map)
        1    0.000    0.000    0.000    0.000 nanops.py:327(_get_dtype_max)
        1    0.000    0.000    0.000    0.000 resolver.py:21(__init__)
        1    0.000    0.000    0.000    0.000 reportviews.py:1067(__init__)
        2    0.000    0.000    0.000    0.000 base.py:8038(_unpack_nested_dtype)
       12    0.000    0.000    0.000    0.000 range.py:371(step)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 20:1(argmap_generic_bfs_edges_17)
        2    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
        1    0.000    0.000    0.000    0.000 readers.py:2017(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        1    0.000    0.000    0.000    0.000 _schema_registry.py:18(cleanup)
       14    0.000    0.000    0.000    0.000 tree.py:221(key)
        1    0.000    0.000    0.000    0.000 base.py:4260(_wrap_reindex_result)
        2    0.000    0.000    0.000    0.000 client.py:964(set_debuglevel)
        1    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 notation3.py:775(endDoc)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 44:1(argmap_to_dict_of_lists_41)
        1    0.000    0.000    0.000    0.000 composer.py:13(__init__)
        3    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 base_parser.py:260(_maybe_make_multi_index_columns)
        2    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        2    0.000    0.000    0.000    0.000 common.py:1294(<genexpr>)
        1    0.000    0.000    0.000    0.000 parse.py:175(port)
        2    0.000    0.000    0.000    0.000 client.py:1305(_validate_path)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 request.py:356(data)
        1    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 term.py:237(startswith)
        1    0.000    0.000    0.000    0.000 reportviews.py:1303(__init__)
        1    0.000    0.000    0.000    0.000 base.py:702(empty)
        7    0.000    0.000    0.000    0.000 contextlib.py:357(__enter__)
        1    0.000    0.000    0.000    0.000 nanops.py:212(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'frozenset' objects}
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
